text,index
벌써부터 짜증 지대로네,2
충치 안깊어서 잘 쓰고 잇었는데 치료 하자고 한거 치과였고 아 진짜 존나 화나,2
천국이다,2
아 빡쳐 공식굿즈 안산나는 멍청이,2
불안하다기보다는 더럽게 짜증 나는 기분인데 이게 무슨 기분이지 아 난 화가 난 것 같아 그냥 이 모든 상황에,2
시발 주율은성이라니까요 리버스 절데 않됨 시발 화남 슨데 은성주율도 맛익늠 리버스 허용함,2
아 더쥔 존나귀여움 짜증,2
진짜 어떤 분 말대로 내가 환불 받고 그 오 가 되돌려 팔면 그게 더 빡침 거기다 환전 해서 돈도 깎이고 개 빡치 왜 이걸 생각 못 했지,2
아냐 다시 생각하니까 존나 빡쳐 시발 이게 말이되냐 레페라고,2
과제하다가 통계청에서 이 부분 찾아볼 일이 생겨서 보는 중인데 화나 성폭력 관력 인식 남성 대체 여자를 뭘로 보는 것임 심지어 이거 년도 설문이라고 근데도 성폭력이 노출이 심한 옷차,2
짜증 나게 그냥 좆대로 살라고,2
콧코로 화남,2
아시발 이거 보면 볼수록 그것같아서 빡침,2
아 존나 빡쳐 진짜 나한텐 답도 없고 여친이랑 같이 잇나바 존나 아니라고 잡아떼고 있대,2
짜증 나니까 이건 전부 압수다,2
그따위게 뭐라고 후회했지 품에 안고 미안하다 사과는 못할망정 화나 내고있으니 제 자신이 최악으로 느껴졌어 우선 첤이를 찾아가서 말하고싶었어 형이 화내서 미안했다 너 섭섭한거 다 알고있으니까 마음,2
아 화나,2
이침부터 빡침 언니 개싫어,2
학기 에바아닌가요 진짜 빡쳐 기독교와 세계라고 필수교양도 있음 암생각없던 종교에 분노생김,2
화나 내일도 나가야한다는게,2
빡침 아니 아님,2
아 너무 화나 사과도 안해,2
저게 뭐시랴 아 빡쳐,2
아 급발진 그만 해야하는데 아니 생각하면 할수록 화나 진짜,2
공정 이러면서 내 가수에 대한 좋은 대우를 보이지 않는 것이 회사가 잘 해서 잘 됐다는 생각과 은연 중 교묘하게 맞닿아있는 것 같아서 개 빡치는 거임 자꾸 이러니 똑똑한 건지 멍청한 건지 헷갈려서 더 짜증,2
익명 왜그래 존나 빡침,2
가슴 속에서 울리는 이 깊은 빡침,2
몰라 하 진짜 빡침,2
아놔 쓸데없이 잘 어울려서 짜증 남,2
저 진짜 집에 타블렛도 없어서 커마 수정하려면 마우스로 해야 하는데 그러다가 검지 첫째마디 관절 아작나서 엔간히 못 봐줄 정도 아니면 그냥 보정 없이 올려버리는데 저런거 화나 빡쳐 어케 해도 이상하단 말이야,2
대박이뻐진 자미칭 자몽슈아 보면서 빡침 달래보기,2
슈아야너한테하는말아니니까오해말아라,2
그쵸 새벽에도 빡쳐 돌아가실뻔 아 남자들 다 사라지면 언젠간 들어가는 걸로,2
왤케 빡치지 내가 좋아하는 교수님이라 더 빡침 시발 존나 열심히 강의해주시는 교수님인데,2
씨발 모든 수업 다 실시간 실화냐 존나 빡쳐 기빨린다고 씨발 국어 왜이렇게 필기할거 많냐고 이제 끝내주세요 쌤,2
먹고 싶은 음식은 없고 기분만 있어서 은은하게 빡침,2
나 진짜 킹두글자 때문에 죽을 것 같아 짜증 나,2
애비가 어제 방에서 뭐 먹지 말라고 지랄지랄 해서 배고파서 수업 쉬는 시간에 식탁에서 밥 먹다가 수업 시작해서 다 못 먹고 방 들어옴 아니 내 방에서 내가 먹겠다는데 왜 지랄이냐고 하 빡쳐,2
너무좋은대 너무 화나 어떡하지 리카야 내가 어떻게할까,2
진짜 개빡치는데 어떡해 젤 짱친이 맨날 내가 보자할 땐 돈 없다고 하고 다른 친구들이랑 놀러 다니는 거 보면 어쩔 수 없이 빡쳐 난 돈이 넘쳐서 만나자고 하겠니 걍 내가 젤 좋아하는 애라서,2
다들 제 글에 응원 눌러주셔서 감사해 구독하고 싶은데 프로필이 안 들어가져요 너무 화나 이거 왜 이따구,2
아니근데 진짜 화남 물론 한 번에 사회가 이상적인 방향으로 바뀔수만 있다면 얼마나 좋겠어요 하지만 그거 아니잖아 서로 입장과 놓인 상황이 다른데 그런 거 생각 안 하고 걍 밀어붙이기만 하면 어떡함,2
언니한테 답장해야되는데 빡쳐 술먹고싶어,2
킹덤 한다 만다 무작정 기다리게한게 빡침 존나 악덕 그자체임 그 전에 컴백 했어도 한번은 했을텐데,2
뭐든 걍 화난다 우리애들 컴백이랑 겹쳐서 얼마나 열심히 준비했을건데 저딴 기사 하나로 노력보다 공정성 운운하면서 까대기만 하는 애들 존많이라 걍 화남 지네들이 우리가 경연을 어떻게 준비한지를 일일히 다 알고나 저런 말 쏟는건지,2
사람을 짜증 나게 하는 방법으로는 개같은 거짓말쟁이들의 개같은 로고송을 시간 동안 듣게 하는 거지,2
자꾸 이딴거 튀어나외서 빡침,2
나 학식 떡볶이나와서 설레는 마음으로 한입 먹엇는데 케첩맛이 확올라와서 지금 좀 화남 누가 떡볶이에 케찹넣냐,2
그렇게 둘만 만나는 세월이 지속되다가 모노가 자기한테 마음은 없는데 이제 습관적으로 자기만나면 입술부터 내주는 모습보고 괜히 짜증 치밀어오르는 모노 자기도 이유를 모르겠어서 모노한테 화내다가 미안하다고 어깨에 얼굴묻고 울어버리기,2
그리고 또 년치 월세 다 찾다보니 년동안 낸 월세가 거의 만원이라는거에 또 빡침 임대인 혁명가 부르고 있음,2
왼쪽 워커 지퍼 안올라가 멍미 짜증 걍 반만 올리고나옴 저번엔 올라갓잖아,2
졸라 빡침 지금,2
우 짜증나요 짜증,2
갑자기 빡침 나 누굴 사랑하는거지,2
하 왜 그렇게 쳐다봐 은근 짜증 나네 카라스도 게카이도 날 그런 눈으로 쳐다봤어 나 같은 건 상대도 아니라는 맞아 업신여기는 눈,2
아 존나 빡침 콜라보야 주변에서 왤케 지랄이지 썅,2
어지러워서 제법 빡침 씻고 수업듣고 숙제해야지,2
아 진짜 너무 화나,2
아 시발 갑자기 밥달라는 가족들때매 빡침 내가 밥주는 사람인가,2
하나도 못 믿겟고 화나 죽겡스,2
령님이 돌아와따,2
머리 쓰다듬어 주기 관심도 없는데 이러면 화남 내가 좋아하는 애만 괜찮음,2
정작 사력을 다해 복학생화석 꼬시던 건 국이었음 오만 플러팅에 잘생기고예쁜나를 어필해도 응응 웃기만 하길래 에라이 얼굴값 하는 자식 짜증 니만 잘생겼냐 나도 잘생김 하고 요즘은 플러팅 좀 접고,2
빡침 맥스 상태라 예쁘고 신박한 띵킹은 무리고 어카지,2
얘들아 나 지금 존나 빡침,2
아오 빡쳐 진짜,2
발 오이지랑 비키트랑 굿즈 머쩌고 하는거 다음으로 젤 빡침,2
아 존나 빡쳐 씨발,2
진짜 마첫일까봐 빡침 너는 날 사랑하지 않는데,2
케타에서 산 컴플 장이 완전 중복인데 탈퇴멤으로 중복으로 장 연달아나와서 빡침,2
교수님 때문에 지대 짜증 나 오늘부터 이틀 내내 날밤 까게 생겼어,2
솬작해서 남주기 좀 허무하고 화남,2
아니 근데 쟤네 진짜로 배구에는 좃도 관심 없고 홍보만 하려는 게 눈에 너무 잘 보여서 더 빡침,2
예약제도 같은데 레이블은 사용료도 따로 내야되는게 너무 빡침,2
와 몰라 는데,2
장물 산사람도 정지먹는게 너무 빡침 그게 장물인지 누가아냐,2
세트부터 저지랄햇으면 편집도 그러겟다 팬들 자랑스럽게 만들어주겠다고 몸갈아서 준비하는 애들인데 그러지좀말아라 추접해 엠넷 진쯔속상 현장에서 얼마나 심하게느꼇으면 촬영중단을 시키냐 그걸 애들도 느꼈을생각하니 빡침,2
너무 빡쳐 빅 의 많은 부분의 수익이 어디서 나왔고 공사를 누구 돈으로 했는데요 공정 진 자 열뻗치네,2
쌓아둔 택배 언박싱 하는데 별안간 빡쳐 예약제 시발 지금 하나도 안 행복해 근데 가방이랑 옷 이뿌당,2
조금이라도 공정해지면 안 되는 건가 공정하게 프로그램 진행라면 누가 찾아와서 죽이냐고요 즌쯔 속상하고 짜증 나,2
화남 안화남 밀큐레알,2
제발 청원 좀 해주세요 너머 열불터지고 짜증 남,2
안잡은거같애 편의점안에 씨씨티비에 맞는장면 다 녹화돼있고 주변도 건물천지라 온데가 다 씨씨티비일텐데 칼로맞았으면 잡았을텐데 이런생각들더라 아직도 화나,2
이거 베이스로 짜증 확 나는데 대놓고 티내자니 라나가 보고 있어서 억지로 입꼬리 올려 웃는 에메 완벽하게 감정 숨기고 남편이랑 얘기도 자연스레 하는 에메 보면서 슬쩍 웃어주는 라나같은거,2
강적 생명력 퍼 남아서 지금 너무 빡침 하다못해 탱커말고 딜러 하나만 더 있었어도 깼,2
나 지금 진짜 수업 듣고 있어서 짜증 오지게 나는데 얘가 날 살림,2
으악한 분량 은근한 빡침,2
다 화 낫니 과제하러 갈 시간이란다,2
젤 조지폭발인데 자꾸모자이크임 짜증,2
전용 연습실은 못줄 망정 연습실 예약제 같은 개소리하네 연습이 생명이라는 애들한테 누구 대갈에서 나온건지 몰라도 위급해서 병원가도 예약제로 해 니넨 꼭시발 건물옮긴거 덕인거 지나가는 개미새끼도 아는데,2
전용 연습실은 못줄 망정 연습실 예약제 같은 개소리하네 연습이 생명이라는 애들한테 누구 대갈에서 나온건지 몰라도 위급해서 병원가도 예약제로 해 니넨 꼭시발 건물옮긴거 덕인거 지나가는 개미새끼도 아는데 공평이,2
다른곳 대면떴더는 소리에 또 화남,2
그리고 우리도 화남,2
싶할 생각할수록 빡쳐 진짜 공정할거면 인 층줘 그럼 기여도만큼 주라고 그게 공정이지 졸재섭서 방탼 희생삼은 잘난척 경악스럽다 뒤늦게 개 작업실 전용공간 내놔도 하나도 안고마워 당연한,2
이거 이래서 더 하드 엔딩이 빡침,2
근데 좀 화남 몇대 때리고싶음,2
싶할 생각할수록 빡쳐 진짜 공정할거면 인 층줘 그럼 기여도만큼 주라고 그게 공정이지 졸재섭서 방탼 희생삼은 잘난척 경악스럽다 뒤늦게 개 작업실 전용공간 내놔도 하나도 안고마워 당연한거 아님 회사,2
누가대체극악무도한짓을,2
가격을 지불하고 말고 문제가 아니라 예약제라는게 빡침 왜 예약을,2
근데 문제가 잇음 절전말고 아예 껏다키면 리셋됨 빡침,2
화약 무기를 사용하는 총병도 추가해 주는건 어떤가요 정찰병 대놓고 싸우지 않고 쏘고 튀고 쏘고 튀고 흔한 짜증 유발 패턴 무기 새총통 여러발 장전해 놓고 빵빵 쏴됌 총통병,2
내가 주접 떨어줄게 와아아아아 아아아우아 앙 잘했도아 아아아아아 아아앙,2
진짜 생각할수록 어이없고 빡쳐 예약제같은 소리하고 있네 그냥 애들한테 연습실 하나를 통으로 줘도 모자랄판에 예약제 웃기고 있네 빅히트는 왜 제대로 하는 일이 없냐 맨날 짜증나는 짓만 골라서하고 하,2
나 안 해 짜증 나,2
별안간 또 빡침,2
진짜 선처 시발 다시 생각해도 너무 빡쳐 아 너무 빡쳐 시발 너무 빡쳐,2
아니 조사장 이 도박꾼 새끼 금을 도박도박 잘도 훔쳐갔네 아 빡쳐 아 금괴살려 센차 살려 우리 차영이 강남 건물주 돼서 한남더힐 사는 꿈 꿨는데 씨빡 개빡쳐,2
왜나는 타임랩스 못씀 화나,2
근데 보다 선처가 더 빡침,2
저놈 님이 확인하던가 개빡침 때마침 아이패드가 충전기에 연결되어 있어서 띠링 소리난것도 빡침,2
존나 화나,2
타요가 꼬셔서 히코가 화나 내지 않앗을지 오늘의 사소한 부분 히코 비번이었는데 타요 나왔대서 부득부득 지가 감 습 매운 우동 호기롭게 절반 정도 먹다가 켄 눈치 봄,2
나는 왜 맨날 앤캐들이 다 희생캐야 빡침 나진짜 희생캐 좋아한다고 생각해본적없음 근데생각해보니까 내가 잡는애들은 다 희생성향이잇음 빡침,2
내새끼들이 무릎 보호대하고 아픈데 춤추고 깁스 해가면서까지 준비하고 그렇게 신경쓰고 긴장하고 했는데 벌써 그딴짓 했다는게 화나고 어이없어 진짜 너무 화나,2
뭐 애들이 알아서 잘 하긴 하겠지만 그래도 빡침 이거 기획한 인간 월급 예약해서 추첨한 담에 받아가라,2
명곤이 썰 또 뭐 풀지 아아 걔 언제든 맘 먹으면 바로 울 수 있어요 왜냐면 늘 슬픈 상태라 마치 늘 화나 있는 헐크처럼,2
우리애들이 얼마나 본인 몸 갈아서 무대했는데 하 화나,2
아 근데 시영 나 중학생때 존나 괴롭힌 복학생 언니 이름임 짜증,2
은은하게 빡침,2
빅힛 죽이고 싶다 진짜 아 빡쳐,2
글을 잘썼다는 뜻 선처는 존나 빡침,2
존나 드러워 직장내성추행 으로 고소 맥여도 할 말이 없음 아 짜증 메인한테 말하면 다른 프로로 보낼 순 있나 애초에 그 막내는 일을 처음 시작했다는 게 너,2
사실 할배여도 특전은 미련 별로 없어서 오역으로 나오는데 사는 게 더 빡침,2
칸나 삐침 루인 빡침,2
진짜 빡쳐 다른가수들이랑 비교해도 그렇고 손절한 친구중에 취미로 음악하고 앨범내는애 있었는데 걔도 개인작업실 있어 심지어 우래들이 세운 사옥에 무슨짓이야 드라마로 돈 버려도 애들 대우나,2
나루토 붐 안 오는 거 게동 회사들 방해 공작임 존나 빡침 천인공노할 공산당새끼들 이래도 되는 거임,2
잉크의 빡침 예쁘게 박제됐어 퓨,2
빡쳐 헌헌 자꾸 갓캐들 데려와서 갸웃 하고잇음,2
이건 당연히 고시시라임 무조건임 후타시라는 시라부가 빡친다는게 다양한 썰 중 하나임 근데 고시시라는 어느집을 가든 일방적으로 고시키가 짜증나게 만들고 시라부가 빡침 또 예로 후타쿠치가 바람 피운다 화나지만,2
하 사실 지금 이러고 있으면 안됨 나 지금 할 일 와방방임 아 일단 멘토링 기관에 연락해야하는게 너무 빡쳐 미치겠음 뭔데 내 연락 일째 읽씹해 얘들아 진,2
애드라 탐라가 다 내얘기로 화남 진정헤 미안 지울게,2
들어오자마자 앙탈작렬 애교작렬 담담한 꽝이리 근데 은근슬쩍 응 으응 하면서 다받아줌 에이씨왜저래진짜 둘이 몰또쳐웃는건지사람소외감들게 나너기다려찌 대지얌 아니 또 둘이,2
증명할 방법을 못 찾아서 너와 가는 세상에 권 완결 벨수국 저 이새끼가 아 나도 화나,2
지금 그림 안그려져서 넘 빡침,2
이건 당연히 고시시라임 무조건임 후타시라는 시라부가 빡친다는게 다양한 썰 중 하나임 근데 고시시라는 어느집을 가든 일방적으로 고시키가 짜증나게 만들고 시라부가 빡침 또 예로 후타쿠치가 바람 피운다 화나지만 시발챙,2
수입원천 방탄을 소속가수들과 동급 취급해서 방탄없이도 건재할 수 있다고 이 꺅 깨물고 세뇌중 아무리 부정해도 방탄 빠지면 소기업 컴백이여 정신 차리고 얘들 커리어 관리대우 제대로 해라 연습실예약제도 어이,2
점심에 좀잤더니 나은데 자고나서 눈뜨니 집이아니어서 좀 은은하게 빡침,2
우리 얘들 얼마나 열심히 준비햇는지 알아서 지금 이 엿같은 상황이 너무 화남,2
누가 봐도 고생하는 거 뻔하고 피곤하다고 짜증 낼 거 눈에 선해서 하지 말라고 돌려서 얘기한 거잖아 생각해 줘도 난리야 아 싸 주던가,2
맞아 살빼면서 지금 최고 스트레스받는게 트라우마때문인데 요는 이러함 나 건강과 멋을 위해 살을 빼야함 그리고 잘해나가는 중 나 내가 받았던 수많은 성희롱과 성추행과 성폭력에 대한 트라우마를 또,2
전개 너무 빡치긴 하지만 또 서진이 입장에서는 저렇게 모든 걸 다 잃은 상황에서야 칼 갈 것 같아서 즌 때 서진이 복수극이라면 저 전개가 맞긴 한데 염병 빡침,2
생각해본다며 생각해본다며 구라 개 쩔어 씌빨 생각은 개뿔이 염병할 기다리고 있는데 생각 좆도 안 해두고 있음 진짜 개 빡침,2
진짜 왕덤 그딴식으로 해라 공정성은 어디에 팔아먹음 존나 빡쳐,2
지금은 또 살 쪽빼서 이쁠거아냐 아 짜증,2
거의 월인데 눈오는 이 거지같은 나라 갑자기 밖에 봤는데 빡침,2
솔직히 시문 개열심히 써주는데 지가 전멸기때 빛구 먹고 검구 쪽에 있다가 뒤늦게 나와놓고 지 시문 어디갓냐 그러면 내가 뭐라하냐 이런거로 짜증 안나려면 직변이 답이긴한듯,2
아니 진짜 인터넷보다가 진짜 화남 방탅만 쳐도 강 빙 이런거는 왜 나오는거야 진짜,2
도 라고 기사낸게 염병 개 빡쳐,2
아 화나 이제 이거 봐서 우리 미립이 그림 못 받았어 나 정말 속상하고 억울하고 그래 미립아 화나니까 너 와랄라 한 번만 할게 고마워,2
청와대의 빡침 여기까지 느껴짐 다,2
상회에 테스타로사 미사일 넘겨준다고 할 때 선생님 표정 생각보다 너무너무 해맑아서 귀여운데 좀 빡침 야 이 새끼야 야 너 아직도 정신 못 차렸지 너너,2
존나 빡치네 씨발럼들 존나 새기들아 어떤 놈이였지 누가 에이티즈 무대 못한다고 이제 넌란 뜨니까 지랄하는 새끼들 있던데 왜 으리,2
여기 넘어서서 밥먹으라고 하거나 옆에서 강권하는 사람들이 약간 짜증스러울 정도가 되었다 짜증 좀 잘 참는 편이고 인간여자에게 짜증낸일 손꼽을 일이라 요즘 나도 좀 놀라고 있어 그런데 막 뭐먹었는데 이따,2
하 오토 생각할때마다 너무 그루밍하는 쉑 같아서 빡침 물론 찐 그루밍은 아니지만 아니 지만,2
상훈이한텐 차마 다시 못 들추고 자기 혼자 엉망으로 덮어뒀던 일들에 온기어린 손을 내밀어주니까 어떻게 해야 할 지도 몰라서 버럭 화나 냈던거죠 새삼 놀아주셔서 정말정말 감사했습니다,2
자전거타고 출근가다가 날씨 넘 좋길래 화남,2
이새끼들 일하는 꼬라지 보면 속 뒤집어지지만 울 회사도 얼레벌레 돌아가고 아무튼 저기도 윗놈들이 문제겠지 싶어서 이해는 가는데 짜증 남,2
근데 이미 퍼질대로 퍼짐 원래 소문은 빠르게 각인되고 퍼지는데 그에 대한 해명은 그만한 파급력이 없음 퍼질대로 퍼진 거 해명도 안 보고 계속 떠들거 생각하면 빡침,2
미세먼지 이라 그러면 미친거아냐 해야되는데 아까 을 봣더니 음 좀 내려갔네 하고 있음 그게 또 빡침,2
원인과 결과 어이없을정도로 빡친듯한 호랭이 화남 주먹도 엄청 꽉쥔거같아 그리고 짐니도 테형이 저러고있는거보고는 표정이 뷔진,2
미치겟다 와중에 웃어서 화남,2
아 진짜 화나 탐라에 뭐 아무것도 안 떠 당연함 지금 팔로잉 임 늘어나지도 않음,2
아아아아아 개빡쳐 너무 화나 우리가 피해를 봤든 안봤든 일을 왜 저렇게 함 소통 부재 니들도 소통 부재로 제작진 중 반만 월급 더 받으세요 지들 알빠 아니라고 일 개얼레벌레함,2
음원 시에서 시로 옮긴 거 생각할 때마다 화남,2
내가 왠만하면 애정으로 어떻게든 이겨낸다하고 깨려고하는데 이 게임시스템 나랑 너무너무 안맞아서 진심 빡침이 애정을 넘어섰음 애정이 이면 빡침 임,2
오늘 점심으로 한솥 먹다가 주말에 배달 시켜먹은 음식 생각나서 또 빡침,2
갑자기 과천별장 생각나서 존나 빡쳐,2
말할건 아닌데 안노에게 만큼 화남,2
아나 빡쳐 소주의 빨간맛,2
물론양민지가 잘못한건맞음 근데그양민지가 왕자림한테 열폭하는그감정이 너무공감돼서 빡쳐 나같아도 왕자림같은애옆에있음 열폭할듯 특히 오아람 아 오아람 존나싫어 진짜 쿨찐년 지가먼데이래라마라 지만 정의고 지만 잘났지,2
말투도 라노벨 많이 읽은 남오타쿠 같고 이 이모티콘 쓰는 것도 빡추 같고 남 의견 좆도 안 듣는 것까지 제법 화나,2
아아악 화나 화나 나 미술한다고 돈도 못번다고 남들 앞에서 망신줄 땐 언제고 이제와서 잘해주냐고,2
겐야의 빡침 이유,2
후배들이 진짜 빡치는게 다른 선배들한텐 진짜 사근사근하게 말하면서 나랑 내 동기한텐 개싸가지없게 말함 아니 내가 친구임 아니 하 편하게 해주려던걸 후회하게 만들어서 너무 화남,2
아 빡쳐 진짜 심하네 폰으로 뭘 못하겟음,2
층짜리 연습실을 지어놨는데 왜 전용 연습실이 없냐고 아 진심으로 존나 빡침 컴백때 거의 한달을 스케줄 다 무르고 연습만 하는 애들인데 그럼 매일을 연습실 피켓팅 해야됨 이선좌,2
대뜸 깜찍한 짜증,2
왜케 콤보깨져 화나,2
이 이런 황사때문에 취소라니 더 빡쳐 아 속 꼬여 아 이런 무슨,2
예약제 이지랄로피테쿠스 존나 빡쳐,2
기본 적인 건 제공해줘야지 층짜리 연습실이 있습니다 근데 예약제에 레이블은 돈도 내야돼용 말이 되냐 개콘이 폐지된 이유 개 추가됨 아 진짜 넘 화나 기사도 좋게는 써,2
아 왜 뒤로 눌렀냐 세상 빡침,2
그러니까 짜증 난다는 거 아냐 왜 가만히 있는 사람 못 잡아 먹어서 안달인지 몰라 다 잔인해 자기 기분 더럽다고 그렇게 물어뜯어버리면 뜯긴 사람은 어쩌라는 거냐고,2
연습실 예약제 때문에 존나 빡쳐 있음,2
다봤는데 진짜 아 빡쳐 아,2
빡쳐 빡쳐,2
씨발 이결좌 진짜 빡쳐 열 잡앗는디 이결좌 미쳣냐,2
처음엔 속상했는데 점점 빡침 느자구없는 새끼들아,2
아니 진짜 다 넘어가고 결제하기 했는데 아무것도 안뜨는건 쌉에바 아니냐 진짜 너무 빡쳐,2
커넥트 커만들어도 빡쳐 쓸데없는거 존나 잘해,2
밥 시간 끝나고 일어나는 거 거의 뭔 이제 생활 패턴 되어버렸네 화나,2
미친 인터파크 새끼들 갑자기 원활하지않대 존나 빡쳐 내 중블 장이나 날아갓어,2
아 빡쳐 세 팀은 이상이고 세 팀은 이하고 일처리 진짜 팀도 아니면서,2
그니까요 한 장 구하는데 왜 마지막 주만 이 난리였는지 모르겠어요 진짜 짜증 난다,2
화나 데이터수집해서또심장때려보게 이번에도커뮤적거리두기하자니까휘리릭감아버리더니,2
나도 화나,2
나도 지금 빡침 느개비고함지르고싶음,2
근데 들어봐 답멘을 다 밀어서 님걸 밀어야했어,2
아 존나 짜증,2
풀슬란 속도도 밖에 안대 넘 화나 물고영은 어 금욜에 강화해바야 안다,2
오버워치 경쟁전에서 보톡 가면 대부분 초등학생들 만나는데 맨날 아씨 잘 좀 해 막 이러면서 반말 까며 게임함 시끄럽고 짜증 나서 시끄러우니까 닥쳐 좀 이러면 지가 뭔데 나한테 지랄이야 이렇게 말해 놓,2
지대빡침 짱나는 것도 아님 걍 빡침 시발,2
장군이자살 고정지출하나더추가됨 짜증,2
기사 댓글 없어져서 너무 좋은데 이젠 블로그에 댓글 달고 있네 넘 빡쳐,2
하 이 사진 너무 빡쳐 이게 바로 그 기만이라는 거 잖아 알았어,2
귀신 개빡침 예전엔 무섭기만 했는데 지금은 그냥 빡침 죽었으면 곱게 가라고,2
씨부알 쏴봐르 잘생겨서 더 빡침 진짜 내사 좋아하는 상이라서 더 빡침,2
담달 계획 세우는중 식당 정하기가 젤 빡침,2
마쟈 간호학 강의 들으면 철학자가 제법 많이 나온답니다 그럴때마다 화나 내가 철학자까지 기억해서 시험을 봐야한다는게,2
빅히트 진짜 개웃기네 빅히트 매출 거의 모든 부분을 차지하고 신사옥 가게 해준 아티스트보다 본인 회사 내세우기 바쁨 대우 거지같다 팬들의 빡침 포인트를 다 알고 행동하는 듯이 진짜 하는 거 하나하나가 다 빡침,2
짜증 나게 하지 마라,2
힝구 스스로 절제하는거 빡쳐,2
아으 화나 씨 그거 오늘 받아야하는건데 어쩔거,2
그 냥 피피터팬 씨가 계 계속 화 화나 있으니까 그냥 무 무무무서 워서,2
브라자 엄청 옛날에 여성분이 개발 하셨다는데 어쩔 수 없이 코로셋의 영향이 큰 듯 진짜 짜증나는게 브라를 입든 안 입든 자신의 자유인데 브라자 안 입는다고 열폭하는 그 성별 때문에 너무 화남 그리고 브라,2
엠티가면 종이컵으로 소주 붓잖아 약간 그 바이브 짠하고 들이붓다가 취기 좀 오르고 새벽 공기 쌀쌀해지면 밥 먹을때 걷었던 팔 내리실듯 저러고 앉아서 아침 해뜰때까지 후배들 고민얘기 들어줄듯 그래서,2
내곡동 땅 관련 그동안 후니가 했던 발언들을 날짜 시간 순으로 나열하면 아주 잼날듯 저런 놈을 보고 있자니 짜증 화악,2
아 빡쳐 내림 비떱조건 비떱 오늘만남 조건만남 조건 페이만남,2
에초에 카드 한도를 으로 잡아놔서 더 큰돈 송금할 때마다 은행 가는거 정말 빡쳐 죽겠음 그 때로 돌아간다면 욘나게 때려줘야만,2
비상 비상 너무 귀여운게 많음 가벼운 지갑을 든 여성이 되기 일보직전임 정말 화남,2
학원 첫날 날씨 좋아서 빡쳐,2
내 트친님들이랑 앤오님들이랑 다 존잘이라서 빡침 근데 본인들은 다 자기 그림 못그리고 색감도 망하고 선도더럽데 더빡침,2
아 네 뭐 저 그냥 짜증 느낌이죠,2
연습실 예약제 연습할려면 예약하러 가야되냥 저 연습실 예약하러왔는데여 으응 화나,2
페미니스트 여성 인권 레즈비언 바이인데 남혐 심해서 레즈로 정체화 함 년째 연애 중 벽장 속에 숨어있음 화가 많음 특히 한남 관련 빡침 주의 인 내향형 인간 낯 많이 가림,2
아 병 빨리 낫지 왜 날 계속 괴롭힘 너무 화나 진짜 짜증나 사라져사라져사라져,2
그냥 모든 일의 시작이 왕덤임 그래서 더 빡침,2
짜증 맨날 다 겹쳐,2
페미니스트 여성 인권 화가 많음 한남 관련 빡침 주의 레즈비언 바이인데 남혐 심해서 레즈로 정체화 함 레즈 바이 여성 한정 외에는 안 삼 년째 연애 중 벽장,2
나 진짜 너무 화나,2
성질난 건 그거지 자기 레포트 버려서 전액장학금 넘겨준거 이건 자존심이 상하는 일임 내가 내 실력으로 정당하게 받지 못한 걸 썩 좋지 않은 방법으로 넘겨받은 거잖아 그래 이건 화남 그리고 오영곤 부추긴 건,2
요즘 성장하는 캐릭터 제법 나오는 편이라고 생각하는데 덧글에서 민폐캐니 뭐니 하는거 너무 빡침 특히 여캐인 경우는 더 심한데 사이다 서사 없이 웹소설 살아남기 힘들다는게 피부로 와닿고 그렇다고 덧글,2
저게 맞아도 열받고 아니어도 언제나처럼 빡침 어쩔이네요 헤테로적 사랑으로도 하나도 안 좋음 진짜로,2
벌써부터 빡쳐,2
흐에어엉 흐아앙 히토히라노카제만 들으면 아방수같이 울게되는데 아리쇼가 너무잘불 렄 좋은데 화나 쉬익쉬익,2
이 시간 수업은 정말 교수님이 목차를 하는데 지난시간 수업리뷰로 시간 끝남 그리고 본격 이번주 수업의 내용이 없이 조별 토의함 이번주 내용으로 그래서 더 빡침 무에서 유를 창조하는 우리 친구들,2
누구때매 돈 버는지도 인지하고 있단말인데 케어에 있어서는 특별함이 있을 수 없다는게 너무 아아아 아아아아아 아아아 너무 빡쳐 저걸 시발 자랑이라고 아아 아아,2
머글친구들이랑 애니 얘기하면 빡침 취향 너무 달라 샹,2
짜증 느낌,2
택배가 너무 무거워서 짜증 짜증 온갖 짜증 내면서 가고 잇엇는데 벚꽃 언제 폈대 넘 예뻐서 짜증이 없어지진 않고 줄엇다,2
같은엠넷 너무싫어 진짜싫어 너무싫어서 화나 진짜싫어 너무증오해,2
애초에 전 무교고 고르라면 걍 집안이 불교맨덜이라 불교라고 말하는데 아 넘 빡쳐 나에게 강요하지마 난 신 이라고 도 없고 걍 마븨노긔에 잇는 거로 하갯읍니다 하는 마 새기니간 쒹쒹,2
진짜 개빡침 표가 간절한 사람한테 보내고 싶냐 진짜 시발 진짜 아 존나 빡쳐,2
결론 며주 존나 빡침,2
공평 한다 빡쳐,2
하 탈리하고싶어지네 으음 빡쳐,2
진짜 안 닥치고 자랑스럽게 기사내는 게 젤 빡침 다들 칭찬할 줄 알았냐,2
